time;Bx;By;Bz;Btotal
53,79800009727478;-0,25;15,50;-52,69;54,93
53,89800000190735;-0,27;15,74;-52,71;55,00
53,99900007247925;-0,26;15,62;-52,49;54,76
54,098000049591064;-0,22;15,73;-52,51;54,81
54,19799995422363;-0,21;15,79;-52,58;54,90
54,29800009727478;-0,18;15,67;-52,47;54,76
54,39800000190735;-0,13;15,50;-52,62;54,86
54,498000144958496;-0,17;15,60;-52,32;54,60
54,598000049591064;-0,17;15,48;-52,39;54,63
54,699000120162964;-0,20;15,43;-52,41;54,63
54,79900002479553;-0,19;15,46;-52,34;54,57
54,8989999294281;-0,26;15,69;-52,38;54,68
54,99900007247925;-0,27;15,54;-52,54;54,79
55,098999977111816;-0,19;15,63;-52,39;54,68
55,199000120162964;-0,22;15,44;-52,29;54,53
55,29900002479553;-0,24;15,64;-52,33;54,61
55,40000009536743;-0,25;15,48;-52,47;54,71
55,49900007247925;-0,22;15,57;-52,22;54,49
55,60000014305115;-0,24;15,47;-52,48;54,71
55,700000047683716;-0,23;15,61;-52,45;54,73
55,799999952316284;-0,34;15,56;-52,53;54,79
55,90000009536743;-0,27;15,54;-52,34;54,60
56,0;-0,18;15,64;-52,31;54,60
56,10000014305115;-0,36;15,43;-52,32;54,55
56,200000047683716;-0,13;15,34;-52,32;54,52
56,299999952316284;-0,18;15,49;-52,34;54,58
56,40000009536743;-0,30;15,59;-52,51;54,77
56,5;-0,32;15,65;-52,37;54,66
56,6010000705719;-0,29;15,64;-52,61;54,89
56,70099997520447;-0,37;15,56;-52,46;54,72
56,799999952316284;-0,28;15,77;-52,38;54,70
56,901000022888184;-0,22;15,59;-52,43;54,70
57,00099992752075;-0,23;15,68;-52,67;54,95
57,1010000705719;-0,21;15,71;-52,55;54,85
57,20099997520447;-0,18;15,62;-52,44;54,72
57,301000118255615;-0,22;15,60;-52,42;54,69
57,401000022888184;-0,25;15,59;-52,26;54,54
57,5;-0,25;15,73;-52,29;54,60
57,6010000705719;-0,29;15,78;-52,51;54,83
57,70099997520447;-0,31;15,48;-52,30;54,54
57,801000118255615;-0,25;15,77;-52,27;54,60
57,901000022888184;-0,23;15,73;-52,37;54,68
58,00200009346008;-0,33;15,70;-52,37;54,68
58,1010000705719;-0,32;15,51;-52,40;54,65
58,2020001411438;-0,33;15,65;-52,22;54,51
58,301000118255615;-0,24;15,63;-52,26;54,55
58,401999950408936;-0,26;15,54;-52,30;54,56
58,50099992752075;-0,25;15,60;-52,35;54,63
58,60199999809265;-0,13;15,49;-52,36;54,60
58,70099997520447;-0,13;15,34;-52,24;54,44
58,80200004577637;-0,17;15,52;-52,34;54,59
58,901999950408936;-0,24;15,56;-52,18;54,45
59,00099992752075;-0,24;15,62;-52,04;54,33
59,10199999809265;-0,26;15,62;-52,29;54,57
59,2020001411438;-0,28;15,62;-52,14;54,43
59,301000118255615;-0,28;15,63;-52,33;54,61
59,401000022888184;-0,28;15,71;-52,41;54,71
59,50200009346008;-0,31;15,64;-52,15;54,44
59,60199999809265;-0,27;15,69;-52,40;54,70
59,70300006866455;-0,25;15,66;-52,28;54,58
59,80200004577637;-0,23;15,55;-52,23;54,50
59,90300011634827;-0,21;15,70;-52,25;54,56
60,003000020980835;-0,15;15,52;-52,13;54,40
60,1029999256134;-0,22;15,62;-52,32;54,61
60,20300006866455;-0,24;15,62;-52,31;54,59
60,30299997329712;-0,18;15,70;-52,39;54,69
60,40300011634827;-0,20;15,66;-52,22;54,51
60,503000020980835;-0,19;15,68;-52,30;54,60
60,6029999256134;-0,20;15,59;-52,48;54,74
60,70300006866455;-0,22;15,59;-52,34;54,62
60,80299997329712;-0,23;15,64;-52,49;54,77
60,90300011634827;-0,25;15,61;-52,40;54,68
61,003000020980835;-0,23;15,56;-52,52;54,78
61,104000091552734;-0,18;15,59;-52,63;54,89
61,2039999961853;-0,29;15,55;-52,53;54,79
61,30299997329712;-0,16;15,45;-52,52;54,75
